datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
5,2020,"House",20601,0.6905983,591,116,12,9,109,295,585,404,68,"31/05/2020",579.6646,385,420,450,460,480,499,510,525,540,550,570,590,600,630,650,695,730,750,850,2090,2090,561.6420999999998,5000,550,250,480,650,2090,172.4246,1211499,1019229,530000,650000,700000,750000,788025,820000,850000,875000,900000,950000,995000,1000000,1090000,1100000,1155000,1250000,1300000,1470000,1695000,662,998,955645.4,3500000,950000,280000,788025,1155000,662,395383.9,675000000,null,0.02831683,266,"Brunswick - Coburg","SA3_1620601",1066420,640000,717000,760000,800000,835000,861000,905000,932000,975000,1010000,1050500,1095000,1140000,1200000,1250000,1300000,1365000,1450000,1621000,755,756,1019606,3170000,1010000,385000,835000,1250000,755,340522.4,8.050000000000001E8,58,0.05936459,307,64,"VIC","20601","Brunswick - Coburg"
5,2020,"House",20602,0.7281553000000003,405,77,14,7,72,228,412,300,41,"31/05/2020",626.2188000000002,350,420,480,500,530,550,560,570,595,600,625,650,650,680,700,750,795,850,940,1147,1147,603.3538,1500,600,240,530,700,1147,171.6628,718273,1286347,730000,799000,860000,900000,950000,980000,1050000,1100000,1150000,1180000,1200000,1280000,1350000,1430000,1530000,1600000,1700000,1820000,2200000,469,682,1207540,4000000,1180000,290000,950000,1530000,469,495484.3,603000000,null,0.02476682,267,"Darebin - South","SA3_1620602",1334510,750000,835000,905000,980000,1030000,1065000,1119000,1165000,1200000,1254500,1300000,1350000,1410000,1470000,1541000,1600000,1700000,1850000,2200000,552,557,1261427,4465000,1259750,323000,1030000,1541000,552,486110.9,737000000,102,0.07670949,224,60,"VIC","20602","Darebin - South"
5,2020,"House",20603,0.6617335999999999,473,105,8,8,105,208,473,313,61,"31/05/2020",570.5939000000002,365,395,420,440,450,475,490,500,520,550,555,580,600,630,650,690,720,775,860,1352,1352,549.14,1600,550,225,450,650,1352,166.3633,771443,1456394,600000,719500,790000,850000,900000,975000,1050000,1100000,1195000,1250000,1300000,1380000,1450000,1500000,1600000,1745000,1950000,2290000,2950000,543,818,1244165,20000000,1250000,28750,900000,1600000,543,1201793,791000000,null,0.02334694,268,"Essendon","SA3_1620603",1324462,699000,785000,837000,896000,945000,980000,1020000,1093000,1160500,1225000,1270000,1340000,1395000,1450000,1510000,1610000,1703000,1857000,2300000,591,591,1217065,9020000,1225000,292000,945000,1510000,591,679370.8,783000000,77,0.05694195,271,57,"VIC","20603","Essendon"
5,2020,"House",20604,0.6347031999999999,219,48,5,2,35,104,219,139,37,"31/05/2020",663.6952,360,400,450,470,495,510,545,560,580,600,625,650,690,725,760,820,900,996,1200,1519,1519,603.8239,4000,600,40,495,760,1519,300.2094,1008153,1559654,360000,460000,540000,690000,800000,895000,970000,1035000,1100000,1180000,1250000,1350000,1390000,1500000,1680000,1950000,2125000,2800000,4200000,334,490,1137835,22000000,1185000,15000,800000,1680000,334,1749715,521000000,null,0.02600000000000001,269,"Melbourne City","SA3_1620604",1472763,535000,700000,775000,835000,875000,935000,995000,1075000,1148000,1200000,1295000,1330000,1405000,1505000,1621000,1892000,2100000,2775000,3500000,309,312,1244230,8000000,1200000,16000,875000,1621000,309,999063.4,455000000,69,0.06948411,145,38,"VIC","20604","Melbourne City"
5,2020,"House",20605,0.5737051999999999,508,144,10,13,59,229,502,288,70,"31/05/2020",753.8274999999998,360,410,450,499,535,560,600,630,650,690,720,750,795,830,880,950,1000,1195,1395,2041,2041,693.2269,2900,690,50,535,880,2041,335.7250999999999,1538562,1996159,460000,775000,950000,1085000,1200000,1300000,1400000,1495000,1550000,1650000,1800000,1995000,2100000,2350000,2500000,2700000,2900000,3395000,4463813,597,894,1646478,13000000,1650000,30000,1200000,2500000,597,1342234,1.1900000000000002E9,null,0.022080000000000002,270,"Port Phillip","SA3_1620605",1937590,843000,970000,1100000,1200000,1252000,1320000,1400000,1490000,1561000,1625000,1720000,1800000,1955000,2150000,2300000,2520000,2805000,3210000,3815000,669,677,1705407,1.1700000000000002E7,1625000,282000,1252000,2300000,669,1157356,1300000000,55,0.08184673,319,68,"VIC","20605","Port Phillip"
5,2020,"House",20606,0.6220736000000002,303,84,11,7,34,152,299,186,35,"31/05/2020",817.6329,385,450,485,520,550,590,615,650,670,700,745,775,800,860,900,995,1100,1300,1600,1479,1479,732.2242,6000,700,36,550,900,1479,469.3905,1209279,3491641,495000,935000,1150000,1350000,1500000,1600000,1750000,1950000,2200000,2400000,2600000,2895000,3200000,3675000,4300000,5000000,6250000,7900000,10000000,505,706,2456486,25600000,2400000,30000,1500000,4300000,505,3300772,1.7600000000000002E9,null,0.019178080000000007,271,"Stonnington - West","SA3_1620606",2665314,980000,1170000,1225000,1300000,1398000,1465000,1550000,1642000,1725000,1896000,2032500,2260000,2550000,2735000,3000000,3380000,4000000,5325000,7155000,470,474,2146876,1.7300000000000004E7,1898000,360000,1398000,3000000,470,2211071,1250000000,66,0.08715712,244,44,"VIC","20606","Stonnington - West"
5,2020,"House",20607,0.6876061,590,130,6,9,69,336,589,405,70,"31/05/2020",713.2639999999999,440,495,525,550,575,595,600,630,650,670,695,710,750,760,800,850,900,990,1150,2508,2508,683.3739,3000,670,182,575,800,2508,229.70369999999994,1788866,1454387,690000,835000,890000,950000,995000,1045000,1100000,1150000,1200000,1295000,1350000,1409000,1496500,1585000,1690000,1800000,2000000,2300000,2700000,541,916,1296137,10500000,1295000,100000,995000,1690000,541,821892.8,787000000,null,0.025874490000000007,272,"Yarra","SA3_1620607",1464919,847500,915000,981000,1025000,1080000,1140000,1195000,1245000,1300000,1345000,1400000,1450000,1530000,1600000,1695000,1815000,1950000,2180000,2510000,768,770,1378804,4625000,1346500,395000,1080000,1695000,768,549903.3,1130000000,58,0.07448156,309,69,"VIC","20607","Yarra"
5,2020,"House",20701,0.6500000000000002,1253,319,28,23,200,619,1260,819,137,"31/05/2020",780.7156,400,450,490,520,550,580,600,650,675,700,750,780,800,850,900,975,1100,1200,1400,2641,2641,720.8204,4200,700,200,550,900,2641,351.49739999999986,2061870,2525342,895000,1225000,1365000,1482500,1580000,1660000,1750000,1800000,1900000,2000000,2199999,2300000,2450000,2635000,2880000,3150000,3600000,4300000,5300000,1384,2252,2109479,42000000,2000000,1325,1580000,2880000,1384,2176235,3500000000,null,0.018379200000000005,273,"Boroondara","SA3_1620701",2284767,1125000,1300000,1425000,1510000,1600000,1660000,1744999,1800000,1900000,1980500,2100000,2240000,2360000,2500000,2650000,2870000,3145000,3580000,4355000,1681,1686,2075923,10200000,1980500,252000,1600000,2650000,1681,1133089,3840000000,60,0.09196138,910,136,"VIC","20701","Boroondara"
5,2020,"House",20702,0.6458885999999999,742,180,25,26,145,342,754,487,92,"31/05/2020",578.009,395,420,440,450,470,490,500,520,540,550,565,590,600,625,650,680,700,770,850,1661,1661,559.9078999999998,2200,550,145,470,650,1661,157.1312,960073,1310378,750000,850000,900000,950000,995686,1030000,1085000,1100000,1150000,1190000,1200000,1250000,1300000,1350000,1400000,1485000,1575000,1750000,2300000,1329,1823,1211138,14500000,1190000,2500,995686,1400000,1329,695692.1,1.7400000000000002E9,null,0.02363636,274,"Manningham - West","SA3_1620702",1262030,825000,902500,950000,1000000,1050000,1080000,1120000,1151000,1196000,1210000,1245000,1275000,1301000,1338000,1388000,1425000,1500000,1638000,1905000,1116,1118,1217973,5030000,1210000,510000,1050000,1388000,1116,379231.9,1410000000,84,0.07430448,635,159,"VIC","20702","Manningham - West"
5,2020,"House",20703,0.7321429,885,162,17,18,122,534,896,656,94,"31/05/2020",536.4768,360,390,400,420,435,450,460,475,490,500,525,550,570,590,610,650,690,720,780,1896,1896,517.5880000000003,1800,500,145,435,610,1896,150.88870000000006,1017160,1291468,725000,800000,860000,900000,950000,995000,1049500,1080000,1100000,1150000,1200000,1250000,1300000,1365000,1450000,1550000,1680000,1860000,2400000,878,1543,1190885,7800000,1150000,120000,950000,1450000,878,612167.6,1130000000,null,0.02168474,275,"Whitehorse - West","SA3_1620703",1282464,790000,890000,932000,975000,1002000,1050000,1088000,1120000,1160000,1199000,1230000,1288000,1328000,1378000,1450000,1562000,1655000,1795000,2052000,1061,1067,1225222,4250000,1199000,285000,1002000,1450000,1061,417446.8,1360000000,56,0.07427654000000006,507,74,"VIC","20703","Whitehorse - West"
