datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
1,2021,"House",20601,0.6746324000000002,547,90,16,16,145,222,544,367,97,"31/01/2021",575.0436,380,400,430,450,480,490,500,520,540,550,570,590,600,640,650,695,720,750,825,2268,2268,557.238,2217,550,220,480,650,2268,151.63379999999998,1304199,1015221,545000,640000,695000,750000,799000,825000,855000,890000,920000,950000,995000,1000000,1050000,1100000,1155000,1250000,1350000,1450000,1680000,797,1058,953186,3300000,950000,97000,799000,1155000,797,374800.4,809000000,null,0.027083330000000006,266,"Brunswick - Coburg","SA3_1620601",1091017,635000,704500,750000,802000,850000,895000,920000,960000,997000,1056000,1099999,1125000,1171500,1211000,1268000,1350000,1432000,1525000,1700000,751,754,1040965,3170000,1056000,385000,850000,1268000,751,345503.8,819000000,44,0.05125563,380,87,"VIC","20601","Brunswick - Coburg"
1,2021,"House",20602,0.7156863,304,46,24,12,79,140,306,219,55,"31/01/2021",624.7094000000002,350,420,480,500,525,550,550,570,595,600,620,645,650,680,700,750,795,850,920,1232,1232,601.4610999999998,1600,600,240,525,700,1232,174.0545,769642,1288266,700000,830000,900000,949000,980000,1000000,1060000,1100000,1150000,1200000,1275000,1300000,1379000,1450000,1500000,1600000,1690000,1800000,2100000,514,638,1216665,3950000,1200000,320000,980000,1500000,514,462068.1,6.619999999999999E8,null,0.02381678999999999,267,"Darebin - South","SA3_1620602",1405036,799000,901000,980000,1040000,1100000,1135000,1180000,1230000,1275000,1310000,1368000,1430000,1510000,1560000,1620000,1725000,1813000,1950000,2310000,454,455,1333993,4000000,1310000,520000,1100000,1620000,454,480171.3,638000000,60,0.05787112000000002,223,39,"VIC","20602","Darebin - South"
1,2021,"House",20603,0.6404761999999997,418,87,23,6,115,154,420,269,88,"31/01/2021",558.7657,350,390,400,430,450,460,480,495,500,525,550,570,595,610,650,680,710,750,850,1460,1460,537.5341999999998,1950,525,235,450,650,1460,166.1327,815798,1371681,550000,680000,750000,800000,850000,940000,985000,1050000,1150000,1200000,1280000,1300000,1395000,1450000,1550000,1650000,1870000,2100000,2750000,644,856,1180023,20000000,1200000,28750,850000,1550000,644,1097555,883000000,null,0.02149606,268,"Essendon","SA3_1620603",1372349,720000,785000,840000,895000,960000,1015000,1075000,1150000,1217500,1270000,1331000,1391000,1437000,1515000,1615000,1700000,1811000,2010000,2335000,595,598,1257984,10500000,1270000,283000,960000,1615000,595,697091.9,817000000,67,0.06699887,342,83,"VIC","20603","Essendon"
1,2021,"House",20604,0.5769231,182,36,12,2,33,72,182,105,49,"31/01/2021",630.3118999999998,300,350,400,430,450,480,500,525,550,580,600,630,670,700,750,800,870,975,1105,1818,1818,567.2224,4000,580,35,450,750,1818,297.8799,1145907,1501895,367000,475000,540000,655000,760000,850000,900000,960000,1000000,1100000,1190000,1260000,1350000,1470000,1600000,1825000,2200000,2550000,3800000,420,539,1111585,20000000,1100000,15000,760000,1600000,420,1713474,631000000,null,0.02622609,269,"Melbourne City","SA3_1620604",1489510,520000,621000,730000,803700,880000,929998,980000,1029000,1090000,1150000,1200000,1280000,1340000,1465000,1546000,1750000,2085000,2815000,3800000,329,331,1208136,8350000,1150000,16000,880000,1546000,329,1217229,4.9000000000000006E8,85,0.055656350000000014,207,71,"VIC","20604","Melbourne City"
1,2021,"House",20605,0.5628141,394,100,17,7,76,148,398,224,92,"31/01/2021",706.3426999999997,330,380,400,450,495,525,550,595,620,650,690,720,750,800,850,895,955,1100,1300,2148,2149,643.4668999999998,2825,650,11,495,850,2148,320.7466,1517224,1975498,450000,740000,950000,1100000,1200000,1250000,1350000,1425800,1522500,1650000,1750000,1900000,2040000,2250000,2400000,2650000,2950000,3400000,4100000,755,955,1621847,13000000,1650000,30000,1200000,2400000,755,1391796,1490000000,null,0.01962264,270,"Port Phillip","SA3_1620605",2015288,965000,1075000,1185000,1255000,1325000,1380000,1457000,1570000,1656000,1720000,1817500,1917000,2050000,2200000,2310000,2501000,2791000,3236000,3970000,626,635,1805333,10800000,1722500,440000,1325000,2310000,626,1133325,1260000000,60,0.07732385000000003,386,71,"VIC","20605","Port Phillip"
1,2021,"House",20606,0.6044444000000002,224,43,14,4,32,104,225,136,55,"31/01/2021",755.2424,340,395,430,465,500,550,580,600,645,665,695,740,770,800,850,945,1000,1200,1495,1580,1580,678.0273,5000,667.5,36,500,850,1580,414.5279,1193283,3195731,565000,950000,1175000,1300000,1400000,1500000,1600000,1750000,1900000,2100000,2450000,2600000,2950000,3390000,4000000,4600000,5700000,6500000,8795000,611,743,2300320,35000000,2100000,30000,1400000,4000000,611,3146416,1950000000,null,0.018316620000000006,271,"Stonnington - West","SA3_1620606",2876480,972500,1165000,1225000,1302000,1415000,1500000,1570000,1650000,1730000,1895000,2080000,2300000,2575000,2940000,3150000,3675000,4500000,5850000,8000000,464,466,2224898,23000000,1895000,502000,1415000,3150000,464,2753179,1330000000,69,0.08560175000000003,308,64,"VIC","20606","Stonnington - West"
1,2021,"House",20607,0.6350515000000002,481,91,15,13,92,216,485,308,100,"31/01/2021",696.7831000000002,425,475,510,550,555,580,600,610,640,650,680,700,725,750,795,825,890,950,1100,2775,2775,666.7916,4324,650,200,555,795,2775,229.67589999999998,1933573,1453383,685000,800000,880000,935000,970000,1010000,1100000,1150000,1200000,1285000,1350000,1400000,1480000,1599000,1695000,1850000,2000000,2362500,2725000,688,962,1301930,10500000,1290000,115000,970000,1695000,688,800842.3,1000000000,null,0.024944650000000006,272,"Yarra","SA3_1620607",1518400,840000,935000,983000,1035000,1082500,1142500,1200000,1255000,1305000,1355000,1410000,1480000,1557000,1620000,1735000,1870000,2010000,2351000,2750000,741,745,1410372,5445000,1355000,490000,1082500,1735000,741,654395.7,1130000000,56,0.05437744000000001,374,93,"VIC","20607","Yarra"
1,2021,"House",20701,0.5831434999999998,872,209,38,24,180,332,878,512,175,"31/01/2021",758.4828,390,430,470,495,525,555,595,620,650,690,725,750,795,845,880,950,1050,1195,1350,2533,2533,697.4427,4200,690,180,525,880,2533,354.0645,1921237,2402370,924000,1240000,1375000,1460000,1550000,1650000,1700000,1795000,1860000,1995000,2100000,2200000,2350000,2500000,2700000,2988000,3390000,3900000,4700000,1669,2213,2058138,40000000,1995000,30000,1550000,2700000,1669,1951212,4010000000,null,0.01794,273,"Boroondara","SA3_1620701",2279061,1170000,1340000,1435000,1530000,1600000,1680000,1760000,1815000,1916000,2000000,2100000,2205000,2340000,2475000,2630000,2850000,3170000,3530000,4280000,1496,1507,2087840,9150000,2000000,575000,1600000,2630000,1496,1072652,3.4099999999999995E9,66,0.07392056000000002,1035,183,"VIC","20701","Boroondara"
1,2021,"House",20702,0.504329,449,119,13,17,81,152,462,233,121,"31/01/2021",581.6063,395,420,445,450,475,490,500,520,540,550,570,595,600,640,650,690,720,760,850,1486,1487,562.4476999999997,1995,550,150,475,650,1486,162.9194,864267,1298014,750000,850000,900000,950000,995000,1020000,1080000,1100000,1150000,1190000,1200000,1250000,1300000,1350000,1400000,1470000,1575000,1750000,2200000,1511,1764,1197919,14500000,1190000,2500,995000,1400000,1511,679901.4,1960000000,null,0.02363636,274,"Manningham - West","SA3_1620702",1268183,808000,911000,968000,1000000,1046000,1076000,1120000,1157000,1190000,1210000,1245000,1275000,1310000,1350000,1398000,1455000,1550000,1680000,1900000,890,893,1223222,4938000,1210000,510000,1046000,1398000,890,380270.8,1130000000,75,0.07044341,652,183,"VIC","20702","Manningham - West"
1,2021,"House",20703,0.6672051999999999,612,110,24,16,99,314,619,413,117,"31/01/2021",520.4748000000002,350,380,395,400,420,435,450,460,480,490,500,525,550,570,600,630,650,700,760,1843,1843,499.6044000000001,4170,490,44,420,600,1843,172.88290000000006,959235,1286018,700000,800000,875000,900000,950000,1000000,1049500,1085000,1100000,1150000,1200000,1250000,1300000,1380000,1450000,1550000,1675000,1850000,2300000,1122,1459,1191019,7800000,1150000,138000,950000,1450000,1122,588859.8,1440000000,null,0.02123333,275,"Whitehorse - West","SA3_1620703",1296670,800000,870000,920000,960000,998000,1046888,1080000,1114999,1160000,1200000,1241000,1300000,1350000,1405000,1470000,1562000,1651000,1811000,2150000,878,881,1233626,4520000,1200000,330000,998000,1470000,878,450410.6,1.1400000000000002E9,60,0.06816622000000006,519,88,"VIC","20703","Whitehorse - West"
