datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
2,2020,"House",20601,0.6884176,614,177,12,12,92,330,613,422,22,"29/02/2020",580.3131999999998,385,420,450,460,480,500,510,525,545,550,570,590,600,630,650,690,725,750,850,1938,1938,562.1528,4250,550,250,480,650,1938,171.5773,1124647,1000295,509250,640000,690000,740000,770000,800000,839000,860000,890000,910000,950000,1000000,1040000,1100000,1150000,1225000,1300000,1430000,1680000,536,881,936122.1,3500000,914500,270000,770000,1150000,536,396630.9,5.359999999999999E8,null,0.029183670000000005,266,"Brunswick - Coburg","SA3_1620601",1046187,645000,700000,751000,790000,820000,850000,880000,913000,950000,980000,1015000,1061000,1105000,1155000,1220000,1275000,1338000,1425000,1608000,787,790,998619.4,3170000,980000,278000,820000,1220000,787,343037,8.229999999999999E8,66,0.06871856,323,66,"VIC","20601","Brunswick - Coburg"
2,2020,"House",20602,0.6947608000000003,427,124,12,4,56,249,439,305,21,"29/02/2020",628.6716,365,440,490,510,530,550,560,580,595,610,630,650,655,680,700,750,795,850,920,1072,1072,607.748,1400,610,270,530,700,1072,164.2373,673936,1246586,700000,795000,849000,895000,925000,960000,1000000,1050000,1100000,1150000,1195000,1210000,1275000,1370000,1460000,1580000,1680000,1800000,2200000,431,639,1168420,4000000,1150000,290000,925000,1460000,431,484607.8,537000000,null,0.026085530000000013,267,"Darebin - South","SA3_1620602",1296675,730000,815000,875000,940500,985000,1035000,1065000,1117000,1165000,1215000,1280000,1316335,1378500,1440000,1505000,1595000,1700000,1850000,2100000,582,583,1225070,4465000,1216000,323000,985000,1505000,582,463073.9,755000000,94,0.07431311,238,62,"VIC","20602","Darebin - South"
2,2020,"House",20603,0.6582524000000003,515,160,9,9,91,248,515,339,27,"29/02/2020",573.2903000000002,370,400,420,440,455,480,495,500,525,550,560,580,600,630,650,690,725,775,870,1295,1295,551.7787000000004,1600,550,225,455,650,1295,167.0044,742411,1414552,560000,700000,770000,835000,890000,950000,985000,1000000,1100000,1185000,1250000,1333500,1400000,1450000,1550000,1600000,1820000,2250000,2835000,437,743,1207643,20000000,1185000,280000,890000,1550000,437,1258772,618000000,null,0.02383333,268,"Essendon","SA3_1620603",1303722,645500,770000,830000,878000,931000,965000,1005000,1075000,1125000,1200000,1250000,1305000,1362500,1435000,1508000,1600000,1690000,1825000,2250000,616,618,1194497,9020000,1200000,292000,931000,1508000,616,681068.1,8.029999999999999E8,76,0.06972182000000003,270,64,"VIC","20603","Essendon"
2,2020,"House",20604,0.6978723000000001,234,65,6,6,29,135,235,164,13,"29/02/2020",671.9599999999998,375,430,460,485,500,525,550,560,590,600,625,650,690,725,760,835,900,1000,1200,1324,1324,614.9673999999998,4128,600,40,500,760,1324,299.72900000000004,889675,1468956,350000,445000,525000,635000,750000,849000,920000,995000,1049000,1150000,1250000,1350000,1390000,1500000,1670000,1950000,2195000,2800000,3700000,268,427,1100070,11000000,1162500,15000,750000,1670000,268,1314319,394000000,null,0.02600000000000001,269,"Melbourne City","SA3_1620604",1471121,640000,730000,770000,835000,870000,930000,980000,1070000,1130000,1200000,1295000,1330000,1395000,1510000,1655000,1850000,2050000,2750000,3500000,323,326,1266750,7600000,1200000,350000,870000,1655000,323,961509.2,475000000,61,0.08181047,141,33,"VIC","20604","Melbourne City"
2,2020,"House",20605,0.6105263000000001,566,193,19,18,56,292,570,348,34,"29/02/2020",762.7792000000002,370,420,460,500,545,575,600,645,670,699,730,760,795,850,895,950,1050,1200,1400,1825,1825,701.8511999999996,2700,699,50,545,895,1825,337.3316,1392072,1925784,370500,600000,850000,975000,1090000,1200000,1300000,1410000,1500000,1600000,1700000,1900000,2000000,2290000,2500000,2700000,2900000,3290000,4400000,488,829,1534857,13000000,1600000,10000,1090000,2500000,488,1393170,940000000,null,0.02293249,270,"Port Phillip","SA3_1620605",1868112,640800,850000,967000,1071000,1175000,1235000,1305000,1400000,1510000,1585000,1650000,1750000,1850000,2003000,2250000,2532500,2820000,3187500,3710000,745,751,1602011,12500000,1585000,282000,1175000,2250000,745,1214241,1.3900000000000002E9,58,0.07911514000000006,330,74,"VIC","20605","Port Phillip"
2,2020,"House",20606,0.6301775000000002,338,113,11,10,29,184,338,213,16,"29/02/2020",827.0665999999998,400,450,495,525,560,595,620,650,675,700,750,780,830,880,930,1000,1150,1300,1675,1321,1321,742.9194,6000,700,36,560,930,1321,467.7652,1092555,3632013,450000,680000,1050000,1195000,1450000,1595000,1800000,2100000,2300000,2500000,2700000,3000000,3495000,4000000,4500000,5500000,6500000,8000000,10200000,425,647,2442339,25600000,2500000,30000,1450000,4500000,425,3496944,1540000000,null,0.019675680000000008,271,"Stonnington - West","SA3_1620606",2511488,850000,1075000,1185000,1255000,1350000,1420000,1520000,1600000,1700000,1850000,1962000,2165000,2450000,2700000,2920000,3350000,3925000,4825000,6385000,518,524,2040821,14000000,1850000,360000,1350000,2920000,518,1931479,1300000000,72,0.09496868,252,56,"VIC","20606","Stonnington - West"
2,2020,"House",20607,0.7154213,624,174,10,10,60,390,629,450,18,"29/02/2020",717.195,450,500,530,550,580,600,620,640,650,675,700,720,750,760,800,850,900,980,1100,2297,2297,688.0581,3000,675,182,580,800,2297,227.4846,1647397,1439318,600000,810000,850000,900000,950000,1000000,1095000,1150000,1200000,1280000,1325000,1400000,1485000,1543500,1650000,1800000,2000000,2250000,2700000,419,818,1273148,10500000,1280000,100000,950000,1650000,419,864671.9,603000000,null,0.026590910000000013,272,"Yarra","SA3_1620607",1446697,810000,875000,944999,990000,1055000,1105000,1170000,1220000,1271000,1320000,1370000,1432000,1512500,1595000,1660000,1800000,1950000,2150000,2525000,785,787,1352635,4625000,1320000,397000,1055000,1660000,785,576617.3,1.1400000000000002E9,70,0.09179594000000003,323,60,"VIC","20607","Yarra"
2,2020,"House",20701,0.6746337000000002,1292,375,22,31,178,697,1297,875,55,"29/02/2020",790.0264999999998,400,450,495,520,550,580,615,650,680,710,750,790,820,850,915,995,1100,1200,1450,2418,2418,726.8063,4500,710,200,550,915,2418,364.6786,1910284,2565729,879000,1200000,1350000,1460000,1550000,1650000,1720000,1800000,1900000,2035000,2200000,2300000,2490000,2635000,2900000,3200000,3650000,4350000,5800000,1194,2117,2097183,42000000,2039938,1325,1550000,2900000,1194,2327405,3060000000,null,0.019035830000000007,273,"Boroondara","SA3_1620701",2228832,1010000,1240000,1370000,1470000,1535000,1610000,1680000,1750000,1845000,1939000,2025000,2150000,2300000,2439000,2580000,2810000,3090000,3538000,4450000,1788,1805,2008882,10200000,1939500,252000,1535000,2580000,1788,1142053,3990000000,67,0.10580210000000002,942,149,"VIC","20701","Boroondara"
2,2020,"House",20702,0.6662234000000002,738,208,26,29,125,376,752,501,40,"29/02/2020",576.5446,395,420,440,450,470,490,500,520,540,550,565,590,600,625,650,680,700,765,850,1614,1614,559.4630000000001,1500,550,98,470,650,1614,148.1728,930543,1305125,750000,838000,893125,942638,970000,1000000,1050000,1100000,1137150,1170000,1200000,1250000,1300000,1350000,1400000,1495000,1590000,1808150,2300000,1124,1661,1199061,14500000,1170000,2500,970000,1400000,1124,725184.8,1470000000,null,0.02391304,274,"Manningham - West","SA3_1620702",1237137,805000,880000,925000,952800,1000000,1050000,1080000,1115000,1151000,1196000,1211000,1250000,1280000,1315000,1360000,1410000,1490000,1630000,1905000,1135,1144,1190972,5030000,1196000,520000,1000000,1360000,1135,380967.1,1400000000,92,0.09253935999999997,639,173,"VIC","20702","Manningham - West"
2,2020,"House",20703,0.7485970999999999,880,202,22,18,107,560,891,667,37,"29/02/2020",536.8144,370,395,410,420,440,450,460,475,490,500,525,550,570,590,610,650,685,720,780,1740,1740,517.9507,1800,500,145,440,610,1740,151.3836,934057,1271002,700000,788000,840000,890000,900000,950000,999000,1050000,1100000,1150000,1195000,1220000,1290000,1350000,1400000,1580000,1690000,1900000,2400000,760,1424,1164281,5000000,1150000,100000,900000,1400000,760,593235.9,966000000,null,0.02219957,275,"Whitehorse - West","SA3_1620703",1257213,750000,850000,900000,936000,971000,1005000,1050000,1090000,1130000,1170888,1210000,1260000,1302000,1365000,1415000,1530000,1646500,1788000,2050000,1128,1132,1196587,4250000,1171194,285000,971000,1415000,1128,428405.8,1420000000,72,0.09193926,537,103,"VIC","20703","Whitehorse - West"
