datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
8,2019,"House",20601,0.5628572000000002,698,287,16,15,86,308,700,394,33,"31/08/2019",574.4023,380,415,440,450,480,495,500,520,540,550,560,585,600,620,650,675,710,750,825,1986,1986,556.2532,4250,550,250,480,650,1986,170.6634,1140763,965516.7,500000,580000,660000,700000,750000,780000,820000,850000,880000,900000,950000,975000,1000000,1055000,1110000,1200000,1280000,1360000,1600000,680,1008,902011.3,4000000,900000,100000,750000,1110000,680,371542.3,657000000,null,0.03107007,266,"Brunswick - Coburg","SA3_1620601",965963.8,580000,637500,690000,720000,770000,805000,826500,856500,887500,920000,950000,978000,1012000,1070000,1120000,1190000,1250000,1340000,1450000,818,821,923626.9,3025000,920500,265000,770000,1120000,818,303118.6,790000000,60,0.06992595000000003,388,96,"VIC","20601","Brunswick - Coburg"
8,2019,"House",20602,0.5639413000000003,463,207,16,9,50,219,477,269,19,"31/08/2019",623.6819,370,440,480,500,525,550,550,575,595,600,620,640,650,675,700,750,775,845,900,1160,1160,602.2783000000004,1700,600,250,525,700,1160,168.3632,723471,1212809,600000,720000,790000,825000,877800,925000,960000,1011000,1080000,1100000,1150000,1200000,1250000,1300000,1379000,1470000,1650000,1799000,2200000,483,670,1111385,6900000,1100000,290000,877800,1379000,483,608565.9,586000000,null,0.027464790000000006,267,"Darebin - South","SA3_1620602",1223357,624000,720000,800000,850000,900000,950000,1011000,1060000,1100000,1132000,1180000,1255000,1300000,1340000,1430000,1517500,1630000,1825000,2150000,574,576,1143228,4465000,1136000,323000,900000,1430000,574,474669.9,702000000,69,0.06290280999999998,279,64,"VIC","20602","Darebin - South"
8,2019,"House",20603,0.5324674999999998,532,240,12,7,68,219,539,287,30,"31/08/2019",561.9645999999998,350,395,415,435,450,470,490,500,510,530,550,570,595,620,650,680,710,760,850,1300,1300,541.5741,1600,530,195,450,650,1300,160.6322,730554,1338658,470000,608000,730000,800000,850000,900000,960000,1000000,1050000,1160000,1250000,1345000,1395000,1450000,1550000,1650000,1850000,2150000,2750000,555,808,1158895,12000000,1160000,260000,850000,1550000,555,913512.3,7.430000000000001E8,null,0.02345532000000001,268,"Essendon","SA3_1620603",1264819,550000,670000,765000,818000,870000,935000,981000,1040000,1102000,1175000,1225000,1300000,1350000,1410000,1500000,1576000,1725000,1900000,2190000,627,630,1148759,7270000,1175000,292000,870000,1500000,627,647301.8,7.930000000000001E8,60,0.06799010000000004,336,72,"VIC","20603","Essendon"
8,2019,"House",20604,0.6131386999999999,275,97,11,9,31,137,274,168,13,"31/08/2019",669.1132,390,430,460,480,500,520,540,560,580,600,625,650,680,720,750,800,890,990,1150,1387,1388,616.5049,4500,600,45,500,750,1387,307.7545,928060,1296087,310000,400000,465000,520000,560000,660000,750000,825000,895000,960000,1050000,1200000,1300000,1350000,1450000,1680000,2045000,2550000,3650000,342,507,950143,11000000,972500,25000,560000,1450000,342,1203029,4.4300000000000006E8,null,0.03183673,269,"Melbourne City","SA3_1620604",1304545,500000,535000,620000,693500,745000,790000,832000,860000,910000,980000,1060000,1150000,1250000,1306000,1430000,1620000,1917500,2425000,3500000,367,370,1076610,8500000,980000,265000,745000,1430000,367,1018211,479000000,56,0.07327807000000003,183,55,"VIC","20604","Melbourne City"
8,2019,"House",20605,0.5562599,615,252,22,18,55,296,631,351,40,"31/08/2019",734.2447000000002,365,420,460,495,525,550,590,620,650,675,700,750,780,810,850,920,995,1100,1300,1839,1839,680.8537,3000,675,138,525,850,1839,306.6960999999999,1350276,1585072,350000,418950,520000,640000,775000,900000,1000000,1100000,1200000,1299000,1400000,1500000,1695000,1800000,1950000,2300000,2572500,2850000,3600000,615,944,1218751,13000000,1299000,10000,775000,1950000,615,1299367,975000000,null,0.027411170000000006,270,"Port Phillip","SA3_1620605",1473075,455000,565000,630000,719000,840000,916000,1005000,1100000,1200000,1280000,1350000,1470000,1600000,1700000,1820000,2000000,2352500,2645000,3170000,826,832,1239121,7500000,1280500,185000,840000,1820000,826,923935.8,1220000000,59,0.08593054000000003,390,113,"VIC","20605","Port Phillip"
8,2019,"House",20606,0.5625,411,169,11,12,41,193,416,234,17,"31/08/2019",814.3391999999998,400,450,490,520,560,595,620,650,670,700,730,750,800,850,900,995,1100,1300,1600,1353,1353,733.5444,6000,700,230,560,900,1353,457.6950999999999,1101801,2939730,390000,490000,585000,740000,950000,1150000,1375000,1550000,1745000,1990000,2275000,2500000,2795000,3150000,3700000,4500000,5600000,6850000,9000000,568,807,1899341,24000000,1992500,30000,950000,3700000,568,2999040,1.6700000000000002E9,null,0.02331839000000001,271,"Stonnington - West","SA3_1620606",2300712,530000,621000,749900,920000,1055000,1200000,1300000,1398000,1470000,1560000,1705000,1851000,2030000,2320000,2664000,3075000,3605000,4685000,6560000,616,628,1687724,2.3899999999999996E7,1561000,320000,1055000,2664000,616,2344113,1420000000,76,0.09078211,322,90,"VIC","20606","Stonnington - West"
8,2019,"House",20607,0.5895521999999996,669,258,13,15,55,340,670,395,28,"31/08/2019",711.1829,450,500,530,550,580,600,615,635,650,670,695,700,750,760,800,850,895,950,1100,2357,2357,684.4019,2600,670,250,580,800,2357,214.4761,1676258,1347705,520000,690000,820000,875000,939000,965000,1000000,1095000,1150000,1200000,1275000,1320000,1400000,1500000,1573950,1670000,1840388,2000000,2500000,537,900,1189852,15000000,1200000,115000,939000,1573950,537,887776.6,724000000,null,0.02814216999999999,272,"Yarra","SA3_1620607",1322109,640000,760000,845000,900000,950000,985000,1055000,1105000,1180000,1238000,1290000,1350000,1410000,1466000,1550000,1650000,1772500,2030000,2292000,753,756,1222433,4515000,1238000,335000,950000,1550000,753,562396.1,9.960000000000001E8,64,0.08694676000000003,331,72,"VIC","20607","Yarra"
8,2019,"House",20701,0.5426875,1345,554,34,33,155,576,1347,731,71,"31/08/2019",779.2485,400,450,480,500,540,570,600,635,670,700,750,780,820,850,900,980,1099,1200,1450,2503,2503,717.1465,4000,700,215,540,900,2503,353.7417,1950459,2305757,590000,995000,1200000,1350000,1430000,1500000,1600000,1699000,1800000,1899000,2000000,2195000,2300000,2450000,2625000,2900000,3300000,3990000,5000000,1527,2283,1880147,40000000,1899000,4400,1430000,2625000,1527,1868270,3520000000,null,0.020740739999999994,273,"Boroondara","SA3_1620701",2054648,720000,1000000,1200000,1285000,1381000,1450000,1510000,1600000,1678000,1755000,1858000,1950000,2065000,2230000,2400000,2600000,2901000,3500000,4350000,1673,1695,1800272,14000000,1755000,252000,1381000,2400000,1673,1199149,3440000000,67,0.11206200000000002,971,200,"VIC","20701","Boroondara"
8,2019,"House",20702,0.5,622,293,14,22,81,247,656,328,42,"31/08/2019",573.1697,390,420,430,450,465,480,500,520,530,550,565,590,600,630,650,680,700,750,830,1809,1809,555.5973,2200,550,98,465,650,1809,153.56830000000005,1036864,1269923,745800,825000,880000,900000,950000,990000,1015000,1080000,1100000,1150000,1195000,1225000,1280000,1330000,1380000,1465000,1555000,1750000,2200000,1272,1622,1177825,14500000,1150000,345000,950000,1380000,1272,681164.4,1620000000,null,0.025941040000000005,274,"Manningham - West","SA3_1620702",1179390,735000,830000,882500,916000,945000,977000,1008000,1050000,1078000,1102500,1146000,1180000,1210000,1250000,1291888,1350000,1420000,1575000,1900000,1033,1038,1128477,4000000,1102500,406000,945000,1291888,1033,392570.1,1220000000,86,0.12239230000000002,686,209,"VIC","20702","Manningham - West"
8,2019,"House",20703,0.5829268,807,318,22,17,83,395,820,478,44,"31/08/2019",531.5730000000002,360,390,400,420,430,450,450,470,485,500,520,540,555,585,600,650,680,720,795,1761,1761,511.005,1750,500,133,430,600,1761,154.683,936100,1263527,640000,750000,800000,850000,899000,930000,970000,1000000,1050000,1100000,1175000,1200000,1265000,1330000,1450000,1575000,1700000,1900000,2400000,983,1442,1142039,13000000,1100000,45000,899000,1450000,983,716944.6,1240000000,null,0.02478816,275,"Whitehorse - West","SA3_1620703",1161437,680000,750000,819000,860000,890500,921500,950000,980000,1010000,1048888,1100000,1145000,1195500,1260000,1320000,1410000,1550000,1680000,1920000,1053,1061,1094853,6800000,1048888,305000,890500,1320000,1053,456060.3,1220000000,67,0.09984158,607,139,"VIC","20703","Whitehorse - West"
