datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
12,2019,"House",20601,0.6528239000000002,602,194,10,12,85,308,602,393,24,"31/12/2019",578.4946,380,420,450,460,480,500,510,525,540,550,570,590,600,620,650,680,720,750,850,1965,1965,560.0459,4250,550,250,480,650,1965,172.56359999999998,1136742,979486.5,520000,620000,680000,725000,760000,795000,825000,850000,880000,900000,950000,990000,1000000,1095000,1120000,1200000,1295000,1395000,1600000,593,915,921570.7,3350000,900000,270000,760000,1120000,593,367290,581000000,null,0.03010526,266,"Brunswick - Coburg","SA3_1620601",1015374,610000,680000,725000,770000,806200,835000,859558,890000,925000,950000,990000,1025000,1075000,1120000,1195000,1250000,1306000,1400000,1570000,777,781,970867.1,3150000,950000,278000,806200,1195000,777,323965,789000000,70,0.06911242000000002,345,78,"VIC","20601","Brunswick - Coburg"
12,2019,"House",20602,0.6690307000000002,416,133,14,4,54,229,423,283,18,"31/12/2019",628.1832,370,440,485,500,530,550,560,580,595,610,630,650,650,680,700,750,795,850,920,1081,1081,606.7242,1500,610,270,530,700,1081,166.71269999999998,679066,1248601,685000,775000,825000,880000,910000,950000,999000,1050000,1100000,1150000,1180000,1200000,1250000,1359000,1450000,1595000,1700000,1850000,2200000,434,640,1160712,4400000,1150000,290000,910000,1450000,434,519237.3,542000000,null,0.02643333000000001,267,"Darebin - South","SA3_1620602",1283059,720000,800000,865000,932500,978000,1020000,1065000,1100000,1152000,1200000,1270000,1301000,1350000,1420000,1500000,1570000,1685000,1840000,2100000,555,556,1210093,4465000,1200000,312000,978000,1500000,555,466669.1,7.119999999999999E8,94,0.07668559000000003,241,66,"VIC","20602","Darebin - South"
12,2019,"House",20603,0.6490873,495,160,10,10,84,236,493,320,25,"31/12/2019",563.2404,360,395,415,430,450,470,490,500,520,540,550,580,600,620,650,680,710,760,850,1344,1344,543.0184,1600,540,195,450,650,1344,159.4445,756995,1341351,510000,655000,760000,825000,890000,950000,985000,1000000,1100000,1165000,1250000,1320000,1400000,1450000,1550000,1650000,1800000,2150000,2680000,469,756,1179410,7000000,1165000,280000,890000,1550000,469,817358.1,629000000,null,0.02387755,268,"Essendon","SA3_1620603",1284962,615000,745000,815000,870000,925000,961000,1000000,1055000,1100000,1176000,1230000,1280000,1350000,1410000,1495000,1585000,1680500,1810000,2200000,613,615,1173075,9020000,1176000,292000,925000,1495000,613,684873.3,788000000,75,0.06907848,285,67,"VIC","20603","Essendon"
12,2019,"House",20604,0.6784140999999999,228,65,6,6,26,128,227,154,15,"31/12/2019",674.9778,380,435,460,485,500,525,550,560,585,600,630,650,680,720,760,830,900,1000,1200,1355,1356,620.5131,4500,600,40,500,760,1355,312.341,914595,1382257,340000,420000,513000,580000,670000,780000,875000,950000,1000000,1050000,1200000,1295000,1350000,1399000,1520000,1780000,2100000,2600000,3700000,306,454,1039095,11000000,1062500,25000,670000,1520000,306,1206634,4.2300000000000006E8,null,0.02751323,269,"Melbourne City","SA3_1620604",1401717,525000,665000,745000,790000,840000,867000,927500,970000,1051100,1134000,1210000,1280000,1330000,1415000,1540000,1720500,1985000,2700000,3500000,319,321,1192063,7600000,1134000,350000,840000,1540000,319,971927.9,4.4700000000000006E8,58,0.08449153000000002,147,41,"VIC","20604","Melbourne City"
12,2019,"House",20605,0.5905796999999997,544,195,23,20,53,273,552,326,35,"31/12/2019",757.0609,370,425,465,500,540,570,600,635,650,695,725,750,795,835,895,950,1050,1200,1385,1857,1857,698.4111999999998,3000,695,173,540,895,1857,330.8404000000001,1405862,1829368,389000,569000,724500,890000,1000000,1095000,1200000,1300000,1417500,1500000,1630000,1750000,1925000,2030000,2385000,2600000,2850000,3100000,3950000,542,852,1444896,13000000,1500000,10000,1000000,2385000,542,1384960,992000000,null,0.023933779999999995,270,"Port Phillip","SA3_1620605",1753973,588000,723000,853000,965000,1060000,1165000,1225000,1301000,1390000,1510000,1600000,1670000,1759000,1885000,2087500,2381000,2645000,3005000,3500000,740,746,1486882,12500000,1510000,191000,1060000,2087500,740,1165217,1300000000,64,0.08044316,343,85,"VIC","20605","Port Phillip"
12,2019,"House",20606,0.6128049000000002,328,116,10,10,31,170,328,201,14,"31/12/2019",823.3294,400,450,490,520,550,595,620,650,675,700,740,770,800,860,900,1000,1150,1300,1675,1363,1363,738.8195999999998,6000,700,230,550,900,1363,474.4230999999998,1122198,3463157,450000,580000,925000,1140000,1350000,1520000,1690000,1950000,2199750,2400000,2600000,2900000,3250000,3800000,4500000,5000000,6000000,7800000,10000000,481,692,2296481,27000000,2400000,30000,1350000,4500000,481,3438522,1.6700000000000002E9,null,0.02119977,271,"Stonnington - West","SA3_1620606",2355340,620000,856000,1060000,1185000,1250000,1350000,1415000,1510000,1600000,1717000,1875000,2000000,2225000,2500000,2808888,3205000,3750000,4600000,6125000,511,518,1871593,13400000,1717000,335000,1250000,2808888,511,1885255,1200000000,78,0.09457731999999996,256,69,"VIC","20606","Stonnington - West"
12,2019,"House",20607,0.6851550000000003,607,183,9,11,60,360,613,420,22,"31/12/2019",711.7689999999999,450,500,530,550,575,595,620,630,650,670,695,700,750,760,800,850,900,970,1100,2333,2333,683.9014999999998,2600,670,182,575,800,2333,219.55640000000005,1660557,1376239,499000,770000,850000,890000,949000,995000,1050000,1115000,1181250,1244250,1300000,1390000,1460000,1500000,1600000,1700000,1900000,2200000,2600000,462,838,1219811,7750000,1244625,100000,949000,1600000,462,746109.8,636000000,null,0.0268,272,"Yarra","SA3_1620607",1406828,778000,855750,915000,970000,1025000,1080000,1130000,1200000,1250000,1300000,1350000,1415000,1460000,1550000,1642857,1760000,1906000,2100000,2430000,746,749,1312499,4625000,1300000,335000,1025000,1642857,746,562869.5,1050000000,70,0.09206944,326,68,"VIC","20607","Yarra"
12,2019,"House",20701,0.6725807,1231,360,22,30,166,668,1240,834,47,"31/12/2019",783.5447,400,450,490,520,550,580,600,650,675,700,750,780,815,850,900,990,1100,1200,1490,2429,2429,720.3779,4500,700,200,550,900,2429,361.6830999999999,1903230,2450997,850000,1150000,1300000,1400000,1500000,1599000,1695000,1795000,1895000,2000000,2100000,2295000,2400000,2540000,2795000,3000000,3500000,4200000,5300000,1321,2177,2027907,40000000,2000000,1325,1500000,2795000,1321,1949895,3240000000,null,0.01925926,273,"Boroondara","SA3_1620701",2167260,930000,1180000,1300000,1420000,1500000,1565000,1632000,1718000,1780000,1890000,1985000,2100000,2255000,2400000,2525000,2750000,3020000,3500000,4250000,1738,1760,1945103,10200000,1890000,252000,1500000,2525000,1738,1124817,3770000000,71,0.11145450000000001,922,159,"VIC","20701","Boroondara"
12,2019,"House",20702,0.6648045000000002,695,200,22,24,120,356,716,476,38,"31/12/2019",579.7074,395,420,440,450,470,490,500,520,540,550,570,595,605,640,660,690,720,760,850,1736,1736,562.2365,2200,550,98,470,660,1736,152.3418,1006372,1269200,750000,829000,880000,900000,950000,990000,1008000,1080000,1100000,1150000,1199000,1231913,1280000,1329000,1399000,1470000,1550000,1750000,2150000,1203,1699,1179552,14500000,1150000,345000,950000,1399000,1203,672329.5,1530000000,null,0.024655170000000007,274,"Manningham - West","SA3_1620702",1207745,765000,855000,901000,942000,976000,1020000,1055000,1090000,1124000,1160000,1200000,1223000,1260000,1300000,1336000,1398000,1452000,1590000,1870000,1149,1160,1163126,3400000,1160000,406000,976000,1336000,1149,357690.9,1.3900000000000002E9,96,0.10199370000000003,662,195,"VIC","20702","Manningham - West"
12,2019,"House",20703,0.7291911000000002,839,208,23,18,97,525,853,622,35,"31/12/2019",533.9136,360,390,400,420,430,450,455,470,485,500,520,540,560,590,600,650,685,720,795,1818,1818,513.205,1800,500,140,430,600,1818,157.5329,970655,1259107,690000,780000,834750,880000,900000,950000,990000,1040000,1080000,1150000,1180000,1200000,1280000,1350000,1400000,1585000,1699000,1880000,2400000,859,1488,1155802,5000000,1150000,100000,900000,1400000,859,578878.3,1080000000,null,0.02292769,275,"Whitehorse - West","SA3_1620703",1225826,730000,820000,871000,910000,944888,976000,1008000,1050000,1090000,1134000,1178000,1223000,1275000,1325000,1390000,1495000,1615000,1750000,1990000,1137,1138,1163975,4250000,1134000,285000,944888,1390000,1137,430549.3,1.3900000000000002E9,75,0.09361185999999998,556,117,"VIC","20703","Whitehorse - West"
