datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
11,2020,"House",20601,0.6755102000000002,492,83,15,12,136,195,490,331,87,"30/11/2020",574.1258,380,410,440,450,480,495,500,520,540,550,570,590,600,640,650,690,720,750,830,2178,2178,557.5650999999998,1300,550,250,480,650,2178,141.85020000000006,1250446,1021696,550000,640000,698000,759000,795000,830000,860000,890000,925000,950000,998000,1015000,1080000,1100000,1195000,1258000,1350000,1450000,1650000,767,1011,958541.9,4050000,950000,97000,795000,1195000,767,383784.5,784000000,null,0.026981130000000013,266,"Brunswick - Coburg","SA3_1620601",1087902,640000,703500,750000,810000,850000,897000,925000,962500,1001000,1060000,1100000,1125000,1160000,1201000,1260000,1325000,1410000,1510000,1655555,706,707,1039610,3170000,1060000,385000,850000,1260000,706,339713.9,768000000,45,0.05268777,350,73,"VIC","20601","Brunswick - Coburg"
11,2020,"House",20602,0.6989619,290,46,21,10,62,140,289,202,52,"30/11/2020",624.6644,345,430,480,500,530,550,560,575,595,600,630,650,650,680,700,750,795,850,920,1207,1207,602.2792000000002,1500,600,240,530,700,1207,168.3095,753970,1295537,700000,829000,900000,949000,970000,1000000,1080000,1100000,1150000,1200000,1275000,1300000,1400000,1460000,1550000,1600000,1700000,1800000,2100000,504,644,1222024,3950000,1200000,320000,970000,1550000,504,467967,653000000,null,0.023981550000000008,267,"Darebin - South","SA3_1620602",1396400,780000,873000,970000,1000000,1061500,1117000,1170000,1200000,1265000,1301000,1360000,1411000,1500000,1560000,1605000,1720000,1813000,1950000,2310000,455,457,1323250,4000000,1301000,520000,1061500,1605000,455,487082.3,635000000,71,0.06130768,220,41,"VIC","20602","Darebin - South"
11,2020,"House",20603,0.6537530000000003,413,79,23,9,108,162,413,270,82,"30/11/2020",562.8567999999998,355,390,410,440,450,470,480,495,505,530,550,570,595,620,650,680,715,770,850,1417,1417,541.9420999999998,1950,530,225,450,650,1417,165.0954,797568,1384840,570000,699000,770000,820000,875000,950000,1000000,1050000,1150000,1200000,1280000,1320000,1400000,1450000,1550000,1680000,1900000,2100000,2800000,621,851,1194195,20000000,1200000,28750,875000,1550000,621,1106703,860000000,null,0.02178656,268,"Essendon","SA3_1620603",1358447,720000,790000,837000,890000,950000,1010000,1070000,1135000,1215000,1265000,1315000,1375000,1420000,1482000,1600000,1675000,1800000,1961000,2310000,574,577,1250180,10500000,1265000,283000,950000,1600000,574,687488.7,780000000,69,0.06624816,311,73,"VIC","20603","Essendon"
11,2020,"House",20604,0.5365854,165,33,12,2,31,57,164,88,48,"30/11/2020",640.8851999999998,320,370,400,440,465,495,500,540,560,590,610,650,680,700,750,800,890,995,1150,1707,1707,577.4703000000002,4000,590,35,465,750,1707,294.2036,1093991,1528645,360000,498000,595000,690000,790000,870000,945000,997500,1050000,1130000,1210000,1300000,1400000,1505000,1670000,1950000,2200000,2530000,3700000,400,512,1140178,20000000,1140000,15000,790000,1670000,400,1724712,611000000,null,0.026222219999999994,269,"Melbourne City","SA3_1620604",1586873,540000,645000,730000,815000,885000,950000,980000,1050000,1106500,1170000,1215000,1302000,1352000,1475000,1600000,1825000,2100000,2815000,4400000,284,286,1245577,19300000,1170000,16000,885000,1600000,284,1640350,451000000,90,0.05861445000000001,170,58,"VIC","20604","Melbourne City"
11,2020,"House",20605,0.5467033,365,94,16,7,64,135,364,199,89,"30/11/2020",722.5593,345,395,430,475,500,545,575,600,630,650,695,730,760,800,850,900,990,1100,1350,2092,2092,658.6120999999998,2825,650,11,500,850,2092,330.1682,1511594,2021799,500000,780000,995000,1100000,1200000,1300000,1399000,1500000,1590000,1690000,1800000,1950000,2100000,2300000,2500000,2700000,2995000,3420000,4200000,736,948,1667293,13000000,1692500,30000,1200000,2500000,736,1418467,1490000000,null,0.01945884000000001,270,"Port Phillip","SA3_1620605",2050554,980000,1100000,1200000,1265000,1350000,1405000,1490000,1580000,1660000,1737000,1840000,1920000,2085000,2225000,2400000,2550000,2900000,3300000,4100000,595,603,1836145,10800000,1737000,440000,1350000,2400000,595,1141115,1220000000,61,0.08058605,360,69,"VIC","20605","Port Phillip"
11,2020,"House",20606,0.5990565999999995,210,44,11,3,33,94,212,127,50,"30/11/2020",764.4365999999998,350,400,450,480,515,550,590,600,645,670,700,750,780,820,875,950,1010,1200,1500,1562,1562,688.0814,4606,672.5,36,515,875,1562,409.6259,1194050,3340188,580000,950000,1175000,1300000,1450000,1540000,1620000,1800000,1950000,2200000,2495000,2700000,3000000,3500000,4000000,4750000,5800000,7000000,9500000,599,737,2356389,35000000,2200000,30000,1450000,4000000,599,3394085,2000000000,null,0.018453830000000008,271,"Stonnington - West","SA3_1620606",3013626,1020000,1200000,1245000,1328000,1415000,1505000,1570000,1637000,1720000,1895000,2054000,2300000,2575000,2950000,3300000,3783500,4600000,6101981,8800000,443,444,2277964,2.2200000000000004E7,1895000,502000,1415000,3300000,443,3028388,1340000000,65,0.09335486999999996,279,53,"VIC","20606","Stonnington - West"
11,2020,"House",20607,0.6359550000000004,447,84,10,10,81,202,445,283,96,"30/11/2020",702.4173999999998,425,480,511,550,560,580,600,620,650,650,685,700,725,750,795,850,895,975,1100,2669,2669,671.4044,3476,650,182,560,795,2669,232.417,1874752,1462112,685000,815000,888000,950000,985000,1044750,1100000,1150000,1210000,1300000,1350000,1400000,1496500,1600000,1700000,1860000,2000000,2400000,2750000,652,928,1307950,10500000,1300000,100000,985000,1700000,652,801752.3,9.529999999999999E8,null,0.02503704,272,"Yarra","SA3_1620607",1502175,847500,935000,987000,1042000,1092500,1142500,1200000,1251000,1305887,1350000,1410000,1475000,1545000,1610000,1710001,1850000,2000000,2300000,2679000,686,688,1402551,5445000,1350000,490000,1092500,1710001,686,619782.1,1030000000,60,0.05494560000000001,327,73,"VIC","20607","Yarra"
11,2020,"House",20701,0.5740291000000003,820,203,33,20,167,306,824,473,165,"30/11/2020",766.6339,395,440,475,500,540,560,600,625,650,695,730,760,800,850,895,950,1050,1200,1400,2600,2600,705.2471999999998,4200,695,180,540,895,2600,356.0997,1993248,2422036,980000,1250000,1390000,1495000,1575000,1650000,1700000,1800000,1900000,2000000,2100000,2200000,2362500,2500000,2730000,3000000,3400000,3900000,4700000,1638,2185,2079471,42000000,2000000,30000,1575000,2730000,1638,2017938,3.9699999999999995E9,null,0.017935480000000007,273,"Boroondara","SA3_1620701",2282929,1180000,1348000,1450000,1550000,1605000,1688000,1765000,1827500,1910000,2015000,2105000,2230000,2350000,2490000,2625000,2852000,3150000,3530000,4300000,1396,1401,2097037,9138000,2015000,575000,1605000,2625000,1396,1054254,3190000000,60,0.07708841,959,167,"VIC","20701","Boroondara"
11,2020,"House",20702,0.5055186999999998,441,122,14,13,75,154,453,229,113,"30/11/2020",581.3347,395,420,445,450,470,490,500,520,540,550,570,590,600,635,650,690,725,770,850,1515,1516,562.3214999999998,1995,550,150,470,650,1515,162.16349999999997,880722,1300112,750000,850000,900000,950000,997500,1049000,1089000,1100000,1150000,1189000,1200000,1258800,1300000,1350000,1400000,1480000,1570000,1750000,2200000,1464,1733,1202890,14500000,1189500,2500,997500,1400000,1464,674575.9,1900000000,null,0.023442619999999994,274,"Manningham - West","SA3_1620702",1271164,811250,920000,970000,1008888,1046000,1080000,1120000,1160500,1195000,1220000,1250000,1280000,1310000,1340000,1395000,1450000,1550000,1650500,1905000,851,853,1224697,5030000,1220000,510000,1046000,1395000,851,397894.6,1080000000,75,0.07131298999999998,598,169,"VIC","20702","Manningham - West"
11,2020,"House",20703,0.6610169,581,109,18,14,100,290,590,390,115,"30/11/2020",522.4251999999998,350,380,395,405,420,440,450,460,480,490,500,530,550,580,600,630,660,700,770,1832,1832,502.7947,2420,490,44,420,600,1832,150.9908,957083,1287414,720000,800000,875000,900000,950000,1000000,1050000,1090000,1100000,1150000,1200000,1250000,1300000,1380000,1450000,1550000,1680000,1850000,2400000,1065,1423,1193827,7800000,1150000,138000,950000,1450000,1065,579226,1370000000,null,0.02123333,275,"Whitehorse - West","SA3_1620703",1295221,819050,883000,925000,960000,993000,1046888,1085000,1115000,1160000,1200000,1238000,1300000,1340000,1400000,1460000,1550000,1650000,1801000,2140000,812,813,1234997,4025000,1200000,375000,993000,1460000,812,439093.1,1050000000,60,0.06510001,463,85,"VIC","20703","Whitehorse - West"
