datemonth, dateyear, propertycategorisation, sa32016code, auction_activity_auctionclearancerate, auction_activity_auctionlistedcount, auction_activity_auctionnotsoldcount, auction_activity_auctionpostponedcount, auction_activity_auctionsoldaftercount, auction_activity_auctionsoldpriorcount, auction_activity_auctionsoldunderhammercount, auction_activity_auctiontotalreported, auction_activity_auctiontotalsold, auction_activity_auctionwithdrawncount, enddate, for_rent_home_lease_averageprice, for_rent_home_lease_detailedposition05price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition15price, for_rent_home_lease_detailedposition20price, for_rent_home_lease_detailedposition25price, for_rent_home_lease_detailedposition30price, for_rent_home_lease_detailedposition35price, for_rent_home_lease_detailedposition40price, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition50price, for_rent_home_lease_detailedposition55price, for_rent_home_lease_detailedposition60price, for_rent_home_lease_detailedposition65price, for_rent_home_lease_detailedposition70price, for_rent_home_lease_detailedposition75price, for_rent_home_lease_detailedposition80price, for_rent_home_lease_detailedposition85price, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition95price, for_rent_home_lease_detailedpricecalcreccount, for_rent_home_lease_eventcount, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_maximumprice, for_rent_home_lease_medianprice, for_rent_home_lease_minimumprice, for_rent_home_lease_position25price, for_rent_home_lease_position75price, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_standarddeviationprice, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition20price, for_sale_both_auction_private_treaty_detailedposition25price, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition45price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition55price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition80price, for_sale_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition90price, for_sale_both_auction_private_treaty_detailedposition95price, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_eventcount, for_sale_both_auction_private_treaty_geometricmeanprice, for_sale_both_auction_private_treaty_maximumprice, for_sale_both_auction_private_treaty_medianprice, for_sale_both_auction_private_treaty_minimumprice, for_sale_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_position75price, for_sale_both_auction_private_treaty_pricecalcreccount, for_sale_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_totalprice, gid, gross_rental_yield, sa32016id, sa32016name, sa32016pid, sold_both_auction_private_treaty_averageprice, sold_both_auction_private_treaty_detailedposition05price, sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition20price, sold_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_detailedposition40price, sold_both_auction_private_treaty_detailedposition45price, sold_both_auction_private_treaty_detailedposition50price, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition60price, sold_both_auction_private_treaty_detailedposition65price, sold_both_auction_private_treaty_detailedposition70price, sold_both_auction_private_treaty_detailedposition75price, sold_both_auction_private_treaty_detailedposition80price, sold_both_auction_private_treaty_detailedposition85price, sold_both_auction_private_treaty_detailedposition90price, sold_both_auction_private_treaty_detailedposition95price, sold_both_auction_private_treaty_detailedpricecalcreccount, sold_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_geometricmeanprice, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_minimumprice, sold_both_auction_private_treaty_position25price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_standarddeviationprice, sold_both_auction_private_treaty_totalprice, sold_private_treaty_averagedaysonmarket, sold_private_treaty_averagediscount, sold_private_treaty_daysonmarketrecordcount, sold_private_treaty_discountrecordcount, state, feature_code, feature_name
9,2020,"House",20601,0.6805844999999998,484,86,9,12,116,210,479,326,71,"30/09/2020",578.0101,380,410,445,460,480,495,500,520,540,550,570,590,600,640,650,695,725,750,850,2070,2070,559.382,6000,550,250,480,650,2070,185.7628,1196481,1012701,540000,650000,695000,750000,785000,825000,850000,880000,900000,950000,995000,1000000,1050000,1100000,1150000,1225000,1300000,1430000,1680000,635,910,953465.3,3100000,950000,280000,785000,1150000,635,374634.7,6.430000000000001E8,null,0.027290079999999994,266,"Brunswick - Coburg","SA3_1620601",1083408,650000,717000,765000,810000,850000,900000,920000,960000,992500,1046000,1085000,1120000,1157000,1201000,1250000,1320000,1400000,1488000,1621000,682,683,1036239,3170000,1048000,385000,850000,1250000,682,341615.3,739000000,52,0.05968446,307,65,"VIC","20601","Brunswick - Coburg"
9,2020,"House",20602,0.7125748000000003,333,55,14,11,59,179,334,238,51,"30/09/2020",624.2894000000002,345,420,480,500,530,550,560,580,595,600,630,650,660,680,700,750,795,850,920,1168,1168,601.9987000000002,1500,600,240,530,700,1168,167.1988,729170,1290461,700000,800000,875000,900000,950000,999000,1035000,1100000,1150000,1199000,1250000,1300000,1400000,1480000,1550000,1627500,1725000,1820000,2200000,438,618,1213978,3850000,1199000,320000,950000,1550000,438,476232,565000000,null,0.02409266,267,"Darebin - South","SA3_1620602",1375887,761000,862000,955000,1000000,1050000,1106250,1155000,1195000,1250000,1295000,1348000,1400000,1470000,1530000,1590000,1669000,1775000,1960000,2205000,463,465,1304538,4000000,1295000,520000,1050000,1590000,463,479847.3,637000000,85,0.07548722000000002,192,42,"VIC","20602","Darebin - South"
9,2020,"House",20603,0.6575342000000002,435,89,11,6,105,183,438,288,77,"30/09/2020",567.3516999999997,365,390,415,440,450,470,490,500,520,540,550,575,600,630,650,690,715,770,850,1376,1376,546.3275999999996,1950,542.5,225,450,650,1376,166.1949,780676,1401919,580000,700000,790000,840000,890000,950000,1000000,1060000,1150000,1200000,1290000,1325000,1400000,1485000,1580000,1700000,1900000,2200000,2800000,550,792,1209773,20000000,1200000,28750,890000,1580000,550,1143356,771000000,null,0.022568,268,"Essendon","SA3_1620603",1344297,694000,782500,835000,900000,950000,1000000,1050000,1100000,1190000,1250000,1300000,1352500,1410000,1465000,1555000,1655100,1750000,1970000,2310000,572,573,1234908,10500000,1250000,326000,950000,1555000,572,693820.8,769000000,70,0.06937681,277,65,"VIC","20603","Essendon"
9,2020,"House",20604,0.5786517000000002,176,41,4,0,31,72,178,103,40,"30/09/2020",649.9861999999998,340,390,420,450,480,500,520,550,570,595,610,650,680,715,750,820,900,1000,1200,1593,1593,589.9295999999998,4000,595,40,480,750,1593,291.8257,1035428,1520271,360000,487500,570000,690000,780000,875000,950000,999000,1060000,1150000,1210000,1295000,1375000,1485000,1650000,1850000,2125000,2782500,3825000,339,464,1134361,19000000,1150000,15000,780000,1650000,339,1612185,5.149999999999999E8,null,0.02584795,269,"Melbourne City","SA3_1620604",1481027,522200,645000,747000,815000,887000,950000,1000000,1090000,1150000,1194000,1280000,1321000,1380000,1497000,1588000,1750000,2050000,2775000,3500000,286,286,1226238,8350000,1197000,16000,887000,1588000,286,1128303,424000000,83,0.06486268,158,51,"VIC","20604","Melbourne City"
9,2020,"House",20605,0.5727924000000002,420,109,10,10,66,174,419,240,79,"30/09/2020",741.2948000000002,350,400,450,490,525,550,590,610,650,675,700,750,785,825,860,930,1000,1150,1380,2049,2049,677.8551999999997,2825,675,14,525,860,2049,336.5739,1518913,2052439,519500,830000,995000,1100000,1240000,1300000,1400000,1500000,1600000,1700000,1850000,2000000,2140950,2350000,2525000,2750000,3000000,3450000,4535000,622,863,1693541,13000000,1700000,30000,1240000,2525000,622,1413636,1280000000,null,0.02064706,270,"Port Phillip","SA3_1620605",2026372,922000,1050000,1165000,1250000,1303000,1378000,1452500,1550000,1620000,1700000,1765000,1862500,2010000,2200000,2400000,2565000,2870000,3250000,4200000,612,619,1794873,1.1700000000000002E7,1700000,440000,1303000,2400000,612,1201257,1240000000,56,0.08069257000000003,329,70,"VIC","20605","Port Phillip"
9,2020,"House",20606,0.5731225000000001,253,68,9,3,29,116,253,145,46,"30/09/2020",792.7261,375,425,460,500,550,580,600,630,650,695,725,750,795,850,900,990,1100,1295,1595,1515,1515,714.3789999999999,4606,695,36,550,900,1515,426.065,1200980,3295687,490000,930000,1140000,1300000,1450000,1550000,1650000,1850000,1999900,2195000,2450000,2700000,3000000,3500000,4100000,4800000,6000000,7250000,9500000,511,674,2331861,24000000,2195000,30000,1450000,4100000,511,3078514,1.6800000000000002E9,null,0.019456260000000006,271,"Stonnington - West","SA3_1620606",2754162,961000,1170000,1225000,1300000,1400000,1485000,1555000,1632500,1700000,1855000,1975000,2210000,2451000,2700000,3000000,3500000,4300000,5500000,7300000,440,442,2165305,19000000,1857500,360000,1400000,3000000,440,2522009,1210000000,64,0.08874399,260,50,"VIC","20606","Stonnington - West"
9,2020,"House",20607,0.6342494000000005,470,102,6,8,73,227,473,300,86,"30/09/2020",707.2878000000002,440,490,525,550,570,585,600,620,650,660,695,700,750,750,800,850,895,975,1100,2547,2547,677.1577,2800,660,182,570,800,2547,227.7602,1801462,1462159,690000,839000,899000,950000,1000000,1050000,1100000,1155000,1207500,1300000,1350000,1420000,1500000,1600000,1700000,1850000,2000000,2350000,2750000,541,829,1308602,10500000,1300000,100000,1000000,1700000,541,810772.9,791000000,null,0.025328410000000013,272,"Yarra","SA3_1620607",1495536,855000,930000,990000,1040000,1081000,1140000,1195000,1251000,1310000,1355000,1420000,1500000,1570000,1642000,1726000,1850000,2000000,2250000,2600000,665,667,1401546,4660000,1355000,510000,1081000,1726000,665,587983,9.950000000000001E8,57,0.05986059000000001,291,65,"VIC","20607","Yarra"
9,2020,"House",20701,0.5981220999999998,1052,286,25,21,185,452,1065,637,161,"30/09/2020",772.0085,400,450,480,510,550,575,600,630,660,695,740,770,800,850,895,950,1050,1200,1400,2568,2568,711.1804000000002,4200,695,180,550,895,2568,355.5498000000001,1982518,2496345,980000,1250000,1399000,1499000,1590000,1650000,1750000,1800000,1900000,2000000,2155000,2300000,2450000,2600000,2850000,3025000,3500000,3975000,5000000,1474,2123,2116656,42000000,2000000,1325,1590000,2850000,1474,2136607,3680000000,null,0.017980100000000006,273,"Boroondara","SA3_1620701",2331327,1176000,1350000,1465000,1550000,1610000,1680000,1766000,1830000,1920000,2010000,2130000,2280000,2400000,2540000,2710000,2920000,3200000,3650000,4500000,1474,1476,2124727,9600000,2010000,430000,1610000,2710000,1474,1140658,3440000000,53,0.08275156,911,141,"VIC","20701","Boroondara"
9,2020,"House",20702,0.5576270999999999,574,156,23,20,108,221,590,329,112,"30/09/2020",583.1331,400,420,450,455,475,495,500,525,545,550,570,595,600,630,650,685,720,775,850,1526,1526,564.2473,1995,550,150,475,650,1526,162.2617,889861,1308108,756800,850000,910000,959999,999767,1050000,1099000,1105000,1150000,1200000,1215000,1275000,1300000,1350000,1400000,1480000,1575000,1750000,2244375,1339,1710,1209186,14500000,1200000,2500,999767,1400000,1339,679264.2,1.7500000000000002E9,null,0.02321429,274,"Manningham - West","SA3_1620702",1282975,838000,930000,980000,1028800,1060222,1100500,1150000,1187000,1205000,1232000,1260000,1295000,1322000,1360000,1406200,1470000,1550000,1660000,1905000,899,900,1240762,5030000,1232000,510000,1060222,1406200,899,374546,1.1500000000000002E9,76,0.07244879,559,157,"VIC","20702","Manningham - West"
9,2020,"House",20703,0.6984993,723,125,13,16,112,400,733,512,112,"30/09/2020",528.9443,360,390,400,420,430,445,450,470,480,499,520,540,560,580,600,645,670,700,780,1814,1814,509.4427,1800,499.5,44,430,600,1814,151.0012,959505,1286989,730000,800000,870000,900000,950000,999500,1050000,1080000,1100000,1150000,1200000,1250000,1300000,1360000,1450000,1550000,1675000,1850000,2400000,942,1437,1188960,7800000,1150000,120000,950000,1450000,942,595849.7,1210000000,null,0.021644999999999998,275,"Whitehorse - West","SA3_1620703",1295517,822500,895000,931500,975000,1010000,1052500,1095000,1131000,1170000,1200000,1250000,1300000,1338000,1391000,1450000,1562000,1650000,1800000,2100000,916,920,1237019,4025000,1200000,285000,1010000,1450000,916,428787.3,1.1900000000000002E9,52,0.062246239999999994,485,81,"VIC","20703","Whitehorse - West"
